,0,1,2,3
31,7.057618279641102,7.2809277649188395,8.565642561533666,8.77459919574629
32,7.891620867887388,7.434302448034997,9.898224009664297,8.37152253505391
33,8.59038206301926,8.054015954856993,8.456989966578588,8.450220615865941
34,7.702282987099354,8.772388254182816,7.53855305531631,9.790710948488154
35,6.77553552850075,7.133563617797825,9.58766008953461,9.147994082739011
36,7.592014317020257,6.456472786168894,9.483514936880242,9.63313312895892
37,6.509554324644982,6.961991318815778,8.89598633580494,9.488258138526236
38,7.718924921886693,7.270564635074221,8.040794737391865,8.14617495767419
39,7.343403915519226,5.738259047727765,9.705038394951954,9.123780282126472
40,6.9530258391681565,7.417563202651113,8.151076630017528,7.853010905714733
41,7.223072571668772,6.688992164943436,9.277298378164947,10.962344748781721
42,6.88171409582474,6.747050632128104,8.062258572176049,8.138237607297965
43,6.92394645277407,7.243327326913476,8.212285953921064,7.9523852204477405
44,6.0962331608561575,5.812337073955396,9.001376145088281,9.225704678195722
45,5.79638453591194,6.931709681523935,8.619879002491498,9.149591005183888
46,7.083435526322404,5.633604865564289,8.565961774183616,9.802922938663365
47,5.471836061510853,7.565559948217469,7.587397389323755,7.340153338036819
48,7.458199151822316,6.066630928635043,8.734618909758794,7.694321153584633
49,6.518335994887276,6.551285228300257,7.0568539156648065,8.581043311364446
50,6.439645413349591,7.985910670286947,9.738984662078664,9.465683161727272
51,6.129270901116977,6.571725323257183,11.171756282469273,9.380536182462187
52,7.243584882210699,6.840873487694607,8.15854534224993,7.000209473525738
53,4.509208382206692,5.574203227537132,7.8686697015300755,7.332127830152508
54,7.593101666741738,7.1355238340260945,10.309932063097495,9.005994575555354
55,5.533809690333208,5.9644624939158195,7.931846857471748,7.915958645069987
56,7.227683387528267,8.080867928037488,9.43201246362609,8.498939777706362
57,8.170759190172411,6.298720150312093,7.216164824416548,7.812867416311183
58,8.34359117375319,8.251576587559358,10.182812004311593,9.871178535511891
59,7.644708788586729,7.862457109779944,8.386551792287783,9.719898823573628
60,6.9165739949614835,6.876290750626825,8.13283284867969,10.508229194863478
61,7.650074388250969,6.725013926130059,9.769405983710337,8.696947358310265
62,7.360342113335465,7.665887757637333,8.63894502178878,8.524122080078508
63,7.2209745785665325,8.157201387342875,7.373728879594334,6.717153599128839
64,8.506729512837937,7.366685552354516,9.061538078454536,9.433423595116977
65,6.954658942134271,8.60590234952986,8.825122007972649,8.572232603678119
66,10.308026456460112,6.745709229912082,10.137092684310218,10.859811723859824
67,7.788320288720292,7.651225641288402,9.104936232219297,8.976806275229048
68,7.65912272174276,6.030350110889495,8.546725227680579,8.921460757860054
69,7.987092009076741,5.534813303914773,7.231828324499316,7.760427855238695
70,8.049636383197514,7.981801704854572,9.263124471675177,9.436265045094931
71,7.635657879586842,7.529773370947124,9.772706087176763,8.793487418018174
72,5.4741731056386564,6.389010725215115,8.82325338408357,8.767094497197832
73,6.441277029828659,7.4635660473001835,9.427072610793436,10.97917695995519
74,6.877120654740563,6.683261786764038,9.356812339236576,9.931517298947462
75,6.243827635684498,6.909748298295996,8.219280521841647,8.92718867178129
76,8.447783716441792,6.26493181701968,9.420740297953769,8.962987392197256
77,5.279641982176175,7.690818831885446,9.095933067919262,9.640883457203284
78,5.229152450640489,6.798163812910696,8.792098266726663,7.896063191739245
79,8.72972712622821,7.640061723164815,8.499804997777659,7.650974220506502
80,6.123457814593754,8.392525326160508,8.905269022743562,9.270273544255469
81,7.559124470851961,8.128493711955299,9.865270277663962,10.11525615252289
82,8.098641428415917,6.978983231411141,8.42626603663273,10.15551448140355
83,7.652303713953122,8.264479206210765,8.644496519730419,8.498934323740103
84,6.479529498437618,6.074797455943942,8.325006536680547,7.84960490541018
85,8.04755101141481,5.908198363800943,10.056705857998837,9.881255077417674
86,7.268267811149906,7.008191933369383,8.491496522237986,9.426548872930331
87,7.596573429471884,7.237635778388786,8.894894894147278,7.488839344241384
88,6.831326694010575,9.264381627721638,9.620490584323544,9.064337229335182
89,7.758581232185341,6.182874473106244,10.551410168258494,10.14411851845701
90,6.755072358538319,6.824050279147428,10.31511050336625,9.70344807932293
91,7.04983885676374,7.950120377878507,8.549713641224951,9.414628070958619
92,6.2988696724018425,6.2089661702049925,8.002737392299704,9.620750827781876
93,7.905753982401985,6.6877932849810575,8.500240272392054,7.526982968875351
94,7.680958120877586,6.0375804046914014,10.66726897627226,10.025834221125967
95,7.715591851222099,8.395026209291874,9.36788310135458,8.282733218577361
96,8.28732226454811,7.109382737264944,8.791155079266327,10.954483606677876
97,7.922404147612257,6.324865026382575,7.562200492684855,8.017297841122272
98,5.472152213898639,6.649326579833404,7.859766332641195,7.47869711981121
99,7.959846594025551,5.606082273275472,9.967139105344382,9.372312837747277
100,6.919121477981499,6.353277591946693,9.177836989252508,11.113289148313777
101,7.095880274786331,6.4516054253937,8.417229950288794,9.777929634658777
102,5.789200886532484,5.287419131487028,8.816032246292195,8.966041032018513
103,6.4205350147972355,5.883749457379558,9.344092695039517,10.758195620308499
104,6.489907286426413,7.537987989856823,8.164797395752194,6.107569485710576
105,7.897140920389363,7.7555871597711645,8.497645847394685,8.84495224573894
106,5.2333943771048945,6.835466979521073,11.198093045401116,9.981550422364654
107,6.673266013193732,7.591219159539382,9.478312466650582,9.06251364346822
108,6.8923834705658935,5.982241070630206,8.915418072281318,8.882511433721008
109,7.43894164329127,6.472452558992753,8.72616888149983,9.242752836447696
110,6.778442195327904,6.570391196782391,9.172029247949586,10.013477379082525
111,7.0715640085761775,6.498722247491871,7.602658327562093,9.367064473243442
112,6.6946604770892995,8.040566197010788,11.241805316330023,10.016621694240085
113,7.987070711074746,8.926927763277032,10.05816628672775,10.777045787664896
114,8.160355086975013,6.900531982258818,7.427732687761856,8.015202978749056
115,8.30636474624449,8.108810235296534,7.799876391038431,9.287529400492147
116,7.266398909181726,9.242601007710173,9.360991028282049,8.899470803799199
117,5.840181974038591,6.445415537932633,6.625256618096674,7.351390417264285
118,7.549924665431124,7.2094865371895445,9.39823142538643,8.381782408342051
119,9.755649391639874,7.290415333163745,8.770934196790877,6.950606077125421
120,7.503294740004345,4.644552434909834,7.507609234792346,7.50441365548023
121,7.867511676539206,7.860732298737441,8.499998834981563,9.215013766114437
122,7.076026410485171,8.440716969874511,7.877533628353314,9.20978956823797
123,6.970121356932147,6.668064726515308,8.809633776479467,8.37090027447812
124,7.121794812417018,5.992165975487259,8.882778237906805,7.93834617221669
125,7.346261783092001,7.528920173367036,7.138647997321615,8.145936645214691
126,6.350560699452408,7.20221742828182,10.343718353848931,9.984741822160846
127,7.248295000238193,6.828448103913841,8.475084448629056,8.709302916106864
128,6.922478313728045,6.639244136834055,11.017106978698006,9.169512880385577
129,5.281194351357422,7.109645169746015,8.539312326802863,7.17214067152129
130,6.276207401915949,6.209021776982545,8.851018402514928,8.835426061608217
131,5.292289935257072,7.639686123407884,8.407361688644842,8.2992507307134
132,8.511493573829314,7.046535619937768,7.496708411678986,8.295621458009228
133,7.567067748469502,7.0994617958351425,8.63476279871512,8.707894495290523
134,7.735806285318735,7.412972699317328,7.406398945732915,7.827289997996044
135,6.014743080521359,6.6979533835387866,8.997611179459202,9.621405166441964
136,6.834271399846403,7.599981065825602,11.052883844532866,10.989932508928318
137,6.517685815618195,6.898820624455447,7.814952969385438,8.507763424099153
138,6.786036481724926,7.28849229635912,8.372905806704182,9.789185510057493
139,4.8790973801362565,6.725805785352118,10.170224565361178,9.755487544905463
140,6.062326070051478,5.864342507619495,10.540958575953718,9.644009655026336
141,7.854509640464949,6.591531256437652,9.678486611785562,8.373643012106474
142,9.229529182406328,7.1230669251837435,10.86594472777665,10.331669810175306
143,7.338359266356501,6.388331745097414,10.046300105373035,9.802705495759273
144,7.400292596817041,6.2861399961358435,7.987222723836405,8.54368549388338
145,7.453299377682391,7.632042454089577,8.950697420928888,8.127605511901287
146,9.222393168427065,7.091114066585963,8.757903991011823,9.121234032898254
147,5.34450606364389,7.231403234677775,8.210576074745411,8.111690170109734
148,6.85968398474856,6.975491545884573,8.272493763932863,8.884278591324524
149,4.830900151247306,5.635557609546443,8.26188238352786,7.954104856007248
150,7.666895336821472,7.859506334646609,8.664439182536801,8.985021943690843
151,6.4174349768386625,6.258848609256146,8.273922461183696,8.062476289881927
152,7.320300142582969,7.304564089785579,8.836237251553586,8.843527083348258
153,6.7353642098168,6.776265547143101,9.95452944738444,11.54675072076572
154,6.958176340634793,8.432981569264134,9.596912065248377,9.916559798924347
155,7.413761316433719,7.365202556443944,9.629177718851341,10.560706417272891
156,6.153972093730669,6.583401699604257,8.679736893995178,7.688239328606145
157,6.212729164165799,5.55908770897986,7.389987925751197,8.223542638190628
158,6.07302369404516,9.083531780805306,8.915460339425746,8.32914438997182
159,8.089769215578135,6.578083524321988,7.727998103186318,9.455217621298553
160,6.7325159053812005,8.644404274547513,7.831304885535857,6.624866428171226
161,7.237618420461396,8.341036295334073,9.925019089653643,10.911572098808806
162,7.61742938773434,6.800702977863372,9.113945402242255,8.91474171890428
163,6.8043301014396125,7.5148827214383545,7.784544380815987,8.060768965809038
164,8.862325607575203,8.20221572061248,9.477885662281997,9.96434825025072
165,6.491364083154995,6.835894138250211,9.121565305903646,9.11828703141285
166,8.05758585719039,6.906753202564747,12.048916646768063,10.811598762635304
167,5.7214528111164125,5.862347020859147,10.310607898555709,10.002187647238442
168,7.274548338928809,6.9968867034626605,8.218890433641818,8.945786084938813
169,8.269646889577766,7.592109895396479,9.199045753571996,8.52630569141146
170,7.711147111496355,7.8031013827493085,7.713433619765215,8.452094810915973
171,7.928263238567155,8.563394933149286,9.756498045168174,10.53418103890899
172,7.769457943059445,5.483352169639149,8.138304813024178,9.208857906023068
173,7.240386425176941,7.202172481936654,8.420505980371178,8.995676919410695
174,7.516246643940632,8.211379849994245,10.793073859538248,9.984427318442336
175,4.921699116847245,7.252987557746201,9.041966961061565,9.141559564976752
176,6.59936857067728,6.722197567052443,9.367300930440905,9.718066556348116
177,7.194604257361233,5.0321134280205895,9.745309185609464,11.847800041216882
178,6.975756633022807,8.564679399559006,9.97025031226499,11.289926447835814
179,6.0426173981215054,5.769358800832479,8.19444051322482,9.352147413296862
180,7.085870086612679,5.699163205392566,7.000731671078448,7.336821775968946
181,6.928309093398803,4.625465993953428,7.584381179783241,8.746156511316702
182,8.207649730932607,7.551889052817858,7.916310193048602,7.69391644225264
183,8.021360271726781,7.929486035940582,9.883940667844135,9.304587789087412
184,5.671864910315712,6.287618949849074,8.853723326553663,7.856501798589318
185,8.96874714485405,7.365917579139371,8.436675571894185,9.543641816811075
186,6.094642325739032,6.322667876037177,8.81642064717403,7.930602589490725
187,5.976202071526802,7.529105890309412,8.909950737322166,9.294034994888158
188,5.978882733654999,7.54684716910094,9.922275289864592,10.216754475048507
189,6.607274904965697,6.410217749857944,10.100563596390948,9.503179849953128
190,5.764969850159433,7.195340039017521,9.916812087275538,9.795414131964879
191,5.959369747672704,7.666103990700067,9.311775692500397,9.745421945106859
192,7.475993451137301,6.676886358198026,8.420936503649536,8.569026094362176
193,7.70624353501501,7.062048543681621,8.60301032419074,7.646457000404299
194,6.546716954800614,6.925788073498126,8.378518535550455,9.050464994602693
195,7.911737776234378,7.11692699894145,7.366245382490281,8.18624419271048
196,5.351955590459159,6.4986394361038915,9.062823384958362,8.790661240588157
197,7.442521014369484,7.155404751300565,8.864517087529276,9.6671784123748
198,7.386451324182017,6.989255239983285,9.216402480103847,8.023668851161109
199,7.406498042221605,8.084808426418185,9.48617032729271,9.576211512769234
200,6.875645108782859,7.918775701017475,11.127714420579617,9.48773871054465
201,6.53222122019759,5.090239366255406,8.634756205287905,9.532851521440998
202,6.199609809432766,7.653874912179012,8.931405473907894,9.265730583909349
203,6.542874981875367,8.172515247037166,10.740276954905315,10.446081419291373
204,7.593550474462244,6.097304549401316,9.009148305935348,9.396450073405767
205,8.727173423913623,7.821649969201188,9.042463836573546,8.028707787571133
206,7.753705566681457,7.372553973944825,6.9909878573188085,7.01940141488436
207,7.313386496571859,6.919043839051079,8.265570030261957,8.129052322174433
208,5.602697845681329,6.265680437563959,9.897059538117707,8.739720763371619
209,7.80479037844032,8.659505576881864,9.234607970950435,9.618725871316599
210,7.110693770774491,9.114993751108342,8.456272858741793,10.501422408407793
211,6.7989983930444895,7.427412520903706,8.488198110673405,9.440509902799304
212,6.97738450636016,6.40631445971258,9.686864915970187,10.540308227902887
213,8.06887186632984,8.054734883654822,7.763261445606396,7.1189396513148075
214,6.0371542164789584,6.3722761969003425,9.446932721178456,9.225920743042208
215,6.982241852807728,6.0279979857935695,8.361407770459351,8.767165685260913
216,6.568566515452984,5.813848092316367,8.657952646398602,8.883592347310616
217,5.308543938609927,6.4814633842282126,10.543902888971541,9.798741557529356
218,6.632803403241434,7.864919020162051,7.725678209633744,8.900354868303877
219,7.969911280548221,7.699683120322184,9.374428975247598,9.027503987124378
220,7.580993426233955,6.3853179370152535,9.127562275889408,9.72894267517617
221,4.595214398888855,6.825725543459706,8.704940962282205,8.208692166398382
222,6.20145756797929,5.7147878622962285,9.042086281680174,9.035591542493632
223,4.429896608638613,5.197077268777294,9.086136247615947,8.407486961331811
224,6.278479793868317,6.910903229423382,9.097747849120934,8.356922410123003
225,6.790167160645228,6.046439845278768,8.235935819545324,8.771356213991067
226,4.902855707152792,7.005422225685715,6.297441462625,6.492751697534096
227,7.258700813666637,6.332156284390877,8.908563636299863,10.363837114254846
228,7.0377269332145795,7.677335371106714,9.769597369382852,9.090517346600997
229,7.88048919978255,7.34959002891989,8.65782981661907,9.25491820697363
230,7.083940658402554,5.766342784960985,8.984510681272747,8.796346263756298
231,5.972095492811085,7.241425984463977,7.43670083902074,6.602022248642551
232,6.3726032523901,6.52640628711031,8.673046124002733,8.235635296870058
233,6.632548416691914,7.24412853173726,8.750708623134742,8.933497040141653
234,7.103873806859143,6.93126970093652,9.195521672940277,8.533670328909123
235,7.556293454309501,8.058571002070897,10.155035288883337,10.075056679761325
236,7.018374106790678,6.248543461296347,9.370310642829331,9.542407521210604
237,6.9555607147161,6.55311650255887,9.883484516485916,9.42759979659204
238,6.981987785487996,5.785383023863844,8.74704569291796,7.263583067408279
239,7.923775187313679,6.722016346562614,9.753076504353992,9.321274243110105
240,6.751471945831168,5.316707023981804,8.946968988867262,8.597315061639467
241,6.827165300633304,8.527465015920605,8.065178893435853,8.392078239456076
242,6.286804065105526,6.024406723138717,9.320170684117054,9.374035477782112
243,5.229253495489818,7.283049555553534,8.270916552511737,7.579275002313861
244,6.9588309890642135,6.8608983094047655,8.731211230018484,7.641130203831057
245,7.876819423437179,8.062279301651767,8.023129677981155,8.95321877428302
246,5.209231183023692,7.32715036987962,8.422007164789655,7.327736230560804
247,4.93227314381126,5.01907398251175,9.191664853278892,8.958584662588038
248,6.223162790588162,7.712204733525582,10.124158930778865,9.444369679670753
249,6.625464879452735,5.92398922164698,9.068865574927944,9.886091282949275
250,7.982556055150045,6.837418442791445,10.208816096975696,9.510478033445304
251,7.377435711805535,6.196096136353423,10.063088839370286,9.29345616293522
252,8.816003389600265,6.787443126351083,7.854163986367029,8.362021153380951
253,7.20942485765656,5.586661417070307,10.145173942710969,10.22364140408797
254,8.076081008373809,7.254229725099795,10.117927631599361,9.96764475575292
255,5.678450629365782,7.405473977430431,9.395731132646526,9.394763742047578
256,8.343697303135261,5.952188062641044,6.852741861121741,7.315852404813924
257,8.501753756347867,8.295938811325232,10.159110381166983,9.956631721885307
258,8.117371513852415,6.908555923980767,8.08617386421778,8.402409721054559
259,6.297120906266107,7.050619449610742,9.400856434927478,8.01484720079018
260,6.616497054849666,7.7165494024401875,9.038296866714806,9.299610040976836
261,8.740456291042477,7.873765796251767,9.561866454277588,8.587778278961547
262,6.085740707287773,6.545855746710359,9.825897251640479,8.50417680682619
263,7.758885947815233,8.282080746778993,8.287073379514142,7.8633788837491645
264,7.018662579748898,7.387718808877024,9.083738146998519,7.755772530621181
265,6.574111325427733,7.414073760308941,10.491521427615282,9.921148504022307
266,6.095575966415496,8.410769441598527,9.31023152624295,9.575336724950919
267,7.185026516652553,6.744163499283744,9.1761522415769,9.475502464287176
268,7.558987245052072,7.52840831624526,8.459195186572087,8.60891848676522
269,7.895893098488607,9.023794237929376,10.444933556879162,10.845582390940528
270,6.8106161702300225,5.534766266715025,10.731602667617265,10.245225013542413
271,5.904248382430648,5.942429099039632,9.853606057701239,9.31749821649904
272,7.036980028280618,7.5087655128116175,9.390995965016494,8.532640935312038
273,5.94647933681294,4.468723214702049,8.670129741751593,8.843847448060052
274,9.158014938860354,6.71063160573387,9.851763870785678,9.548777998452831
275,6.944769912925727,8.113921045117305,10.343483964629977,10.197590175967738
276,8.932729728561855,8.596332329184731,8.90184327086622,8.234060084346833
277,9.684073510050268,7.774505978216779,9.596428605779378,8.728410165219486
278,7.698678634660327,7.999907391705166,9.84577050364159,9.640987727415531
279,6.171205116600285,4.1783187265796435,8.750702143649725,6.984128297521554
280,5.900181599278364,5.292330879409715,11.10841645074338,10.821952863918476
281,6.404179207251167,6.693188647564785,9.394364579045574,9.18302824718693
282,6.6387692850391655,5.854729349752649,8.991495740734278,9.51308018291276
283,7.013320155582476,9.022722237819663,9.041936415358075,10.245954579959488
284,7.037243567194823,6.751879693806664,10.58487841914447,10.092702285413647
285,7.70055157734209,8.570800689068331,7.715542495698223,8.84324192483156
286,5.423067561500662,5.631516884973911,7.086268745042501,7.598535936904907
287,5.465771937939628,6.565631401010438,8.706086945736132,8.903340973335663
288,7.054858856176547,6.9504483190209045,10.39634250377838,10.41859602190511
289,6.149309505347953,6.904234464717086,8.361960271860157,8.187874628268991
290,5.042945711318863,7.335447585538958,9.135676815682897,7.3474817032670705
291,6.350698418777714,7.422261700068074,7.0782699644932725,8.508843920934867
292,5.114057826535311,7.49275111857117,8.782664379405526,8.138899801925904
293,7.0562230257608,7.152764542480455,9.092059204028523,10.302479233391974
294,6.198868464508839,8.353972980241107,8.834091623630272,8.35058184884947
295,6.574884838167807,6.0584635252081185,9.55527797058195,9.525454879323416
296,7.040695673694786,8.500293981090513,7.609051087578047,8.62794417416143
297,5.390280420590489,5.501071523475217,7.853011048889969,9.045776887142123
298,7.1957492222899075,8.379511411255995,9.574463869229437,9.117867055971198
299,7.716303305405531,6.64134798714538,7.621699321279097,8.57024824522031
300,5.34305583845501,5.393262538427697,8.413562558152,8.121081346431426
301,5.22288711764838,5.691227178181009,8.395981184346867,9.206395388509156
302,6.7701471795906825,5.381475833447479,9.007956675619871,8.632105707876132
303,7.1986125296429035,6.479759126906162,9.14975460223066,10.837794725293598
304,7.3024425257491625,6.820464043534122,9.416349255645695,8.293929523073835
305,6.739172244988097,5.1316624544850065,9.742816406433858,8.468929677036803
306,5.0759317879671935,7.230964788193352,9.464374388988142,8.533459890770814
307,7.361204772817014,8.484584600840144,7.870694225990794,8.471351827568263
308,7.218877601334745,7.782734743491904,8.327365081379977,7.4308580495846
309,8.232723954670918,8.198567605474695,9.025805112073964,8.698480002299501
310,6.460571127964772,6.722083384271973,9.285463374565627,8.555511598347955
311,7.928149714414444,7.775740091088598,9.268222428291102,8.677551279723588
312,5.877383669993055,5.0211394413264605,9.781196698019844,9.065418420610419
313,7.570816056725553,9.45595431907033,9.57101927878912,8.894987214380896
314,6.5591866175771765,6.417355763564327,9.813576489456928,9.21890184662203
315,6.9902771177854675,8.722059672386676,7.985817688099981,7.976103497521561
316,6.167260925354526,7.463574485057849,10.76631482039292,10.009667666527209
317,8.315315936195784,8.055257854289795,9.72112941700909,8.908977277952213
318,7.25097542406592,6.131896481735794,9.514040760471772,10.750728941851232
319,8.158435053376344,6.629983448603106,9.804476205237448,8.3408298042779
320,7.745597817982107,8.836028542836571,8.827894433319496,9.435014639614108
321,7.662550793070168,7.341880217762956,11.430527062785384,10.844463664783756
322,5.892880644935579,6.5499263849621645,8.214275824239023,8.522001024153207
323,9.221527321179314,6.706832328330309,8.292310740828713,8.106629650755387
324,7.836879255253713,7.006336144419499,8.370322644380355,9.022434339559352
325,6.657413195206708,7.3004031027594065,7.360292650553522,7.938214823353335
326,6.294368018449197,5.837480288289448,8.882856836105608,9.370794514193966
327,5.717672047704536,6.604819564546516,6.714124024414852,7.628452143877645
328,8.414535722595874,9.173357436195024,9.509053551015638,8.983506658357193
329,8.11033122552855,5.5715785720438245,8.92398501977077,8.813103364793445
330,8.332888237961392,8.275428233861255,8.62463905844097,8.888968507849931
331,7.617612739207204,7.148872661327382,8.500998319984006,7.787476393586122
332,5.781672517383372,5.687585327657455,9.787326377360015,10.563593373964832
333,6.094713010232812,7.58904611491793,11.459494550500299,9.374555585284124
334,6.918573061665,7.000129116134321,8.952147955816304,9.282920089346073
335,6.033321109204043,6.477307547283707,8.218933725342088,9.845614763076377
336,7.707091034197052,8.23978971000516,8.733668578080382,8.171806054730865
337,6.4741281090171325,6.782636989825408,8.415861115153557,9.309638925258067
338,6.108106010846141,7.505270732517668,9.566550278961564,7.925882408972495
339,7.468465252848474,8.193887912638544,11.252662415522536,11.02037222203148
340,7.464723738946189,7.6716357055792415,7.716698050041841,8.216876849065434
341,8.694919679449697,7.999809488226942,9.650363906912375,8.042017171228974
342,7.863552364826635,6.826146310302491,9.281983721086872,8.661859824364962
343,6.073678599422111,6.677972427834926,11.330195992330175,11.566135985099546
344,6.044263031952319,7.244373963845617,8.231712371061063,7.94563807794026
345,6.602422884947376,5.240214031972139,9.363496900325949,9.751278015098388
346,7.8385984309011185,7.288251521426288,7.460831285999868,7.770815809084733
347,8.66999843891433,7.7184039083355565,8.878772648042217,11.742201738263661
348,8.391981808377409,7.379606780971701,8.761335895253765,8.580948730241044
349,7.479285630575324,6.005123043625281,9.734614589110281,11.831539315805532
350,7.2489685607683985,7.050499121895358,9.755298276503856,10.134485926527713
351,6.912902076052704,8.775799180953975,10.457639510793209,9.152015042128303
352,7.69955583967414,7.667268666431429,8.924255251682514,9.424769090881817
353,5.390921056060601,8.945211493751271,9.04495413810273,9.315564756261978
354,5.280292460700277,5.840519779042003,8.808760972819751,8.993777981265861
355,7.940330990879163,6.48782379619488,9.150052389546003,9.804990878439549
356,8.02382144991839,7.70496936199306,10.054372568339076,9.951626541599712
357,5.111238107768669,5.769322697915993,9.611680294153391,9.346058380655373
358,7.402393058115557,7.519361924615745,8.710384862599248,7.926268183054081
359,6.195105417725603,5.3193694022772675,7.976508453522754,7.58221499098643
360,8.490829356034311,6.769889519179039,10.0875754064297,9.327288546608541
361,5.300858670302204,8.660444640210017,9.585752847486445,9.399801375122365
362,7.326170031172816,6.41949997048763,7.450586665652392,8.225822737726103
363,6.804670755855227,7.139723387953771,8.064614330014546,8.84151308795603
364,7.458710649274996,7.421737486856462,8.377774009996996,8.758201004275977
365,7.714818951055063,7.867373017124628,9.373753164880053,8.787870424070462
366,9.5403955586689,7.276552565731565,10.312784763882764,10.29924506716818
367,6.725542152391579,7.559123350191056,11.185978983312978,10.954585005218563
368,7.279700499212129,6.655130146791936,8.777412554973484,10.152635212186011
369,6.321612889738341,6.217417458300843,9.201266039025828,9.151500737348849
370,7.555324190953092,6.931243302294361,8.683647628846916,9.311599087183142
371,6.786907334770284,7.570583270504542,9.668678122350894,9.86718724861994
372,5.490079440031363,5.49823052065664,7.4023469775340445,7.741115377633743
373,7.897102705238772,9.004312152972812,9.015913794537811,8.307767919837284
374,7.043173890803527,7.288717342447277,9.918255943407038,9.276883316542406
375,6.620238412365891,5.272031664338341,8.582432320666042,9.42820632580661
376,6.810971614164016,8.768811369095314,8.680826233378207,9.104695331704239
377,6.311526378912582,7.345821182362635,8.066101429937348,8.266587950121282
378,6.876980894158581,5.939671035837739,7.921110038808446,8.132021237957662
379,8.562757172045124,7.163689040843026,8.183346555508423,8.565903712989476
380,6.981716928756063,7.490282524732569,8.57143333884649,8.266990304549735
381,6.449648505101439,7.652522911147337,9.829308772692645,8.418324346330088
382,4.8259962394797835,7.050768783776447,9.687197334027513,9.05978739500663
383,7.88707226576129,7.341206825362443,7.0196608112089525,7.3880832198080135
384,7.35114782889422,7.6923354545113645,8.487148373122825,7.750112280394801
385,7.224657662485644,7.75030782102337,8.245830753827441,8.41401622680184
386,8.02665195365052,7.061513132060224,9.951678349373175,8.536165185779687
387,7.897951325643112,6.333806667317977,10.614297891430743,9.527784911974804
388,8.321092645753854,7.087110034066722,8.111985027454379,9.313350701979546
389,7.059999651419961,9.644830109860035,9.027595457268536,8.047029504498994
390,6.697751517033661,5.442425576976367,9.880476702754558,9.107297139773205
391,7.492470371929034,7.643106622518791,9.624445781219114,9.603796031171665
392,7.81412274081288,7.975405478380202,7.973355781914117,7.787143717806248
393,7.987861384963123,7.334716135185508,9.269417309668345,8.834050437423109
394,5.953429460580008,6.557948599203224,6.82757870989649,8.946693221292291
395,7.638772534084461,6.748613402516453,9.102443641392398,8.753590427073835
396,7.108556199581295,7.34324992973364,9.048684178230092,8.80972431038142
397,5.906582062964948,6.822388534321532,8.460986085594971,10.365383191169503
398,6.826216311287652,6.908627231152608,10.14250119442406,9.773038487706025
399,7.408543320573205,6.419108001558492,8.210460053847063,8.254693620143971
400,6.879119942429413,7.60340762677936,9.27403977297615,10.840978265122224
401,7.447222714492889,7.118187496827059,8.212827978127969,7.283435046856951
402,7.773441617727382,7.202015592212303,8.836201764649553,7.700422395424487
403,8.42723515582714,7.8414483452811155,9.605240712572897,8.592876951221216
404,7.763785884545168,9.096266933154808,10.848965617296743,9.321336374215072
405,5.046527128773866,8.124797316233506,9.487295830339024,8.787091010818235
406,5.528803492985572,5.043681194053482,9.49885880942806,8.595605126224806
407,6.148166117315973,5.770071658614918,10.986692697162987,10.096023747185528
